loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,name,pan_card,loan_returned,trustworthiness_score,education_enc,self_employed_enc,loan_status_enc
157,2,Graduate,No,3000000.0,7700000.0,12,890,4700000.0,4300000.0,8400000.0,2100000.0,Approved,Shreya Gupta,TPQJG5318C,,50,1.0,0.0,1
158,5,Not Graduate,Yes,9900000.0,33300000.0,6,364,5300000.0,18700000.0,27800000.0,8300000.0,Rejected,Arjun Gupta,FEAXU5214Y,,50,0.0,1.0,0
159,5,Graduate,Yes,700000.0,1300000.0,20,704,1600000.0,0.0,2200000.0,600000.0,Approved,Rahul Gupta,TJWJV4395M,,50,1.0,1.0,1
160,3,Graduate,Yes,4000000.0,10600000.0,10,318,1500000.0,5100000.0,8000000.0,4900000.0,Rejected,Rohit Mehta,XHIHO3565D,,50,1.0,1.0,0
161,5,Not Graduate,No,3100000.0,9600000.0,2,761,5800000.0,1800000.0,10400000.0,4200000.0,Approved,Rahul Sharma,QYOUI9788V,,50,0.0,0.0,1
162,4,Not Graduate,No,4500000.0,15100000.0,6,693,3700000.0,1500000.0,17800000.0,6000000.0,Approved,Vikas Gupta,EYRTI5075F,,50,0.0,0.0,1
163,3,Not Graduate,No,9700000.0,20600000.0,16,524,24200000.0,11100000.0,27400000.0,6100000.0,Rejected,Vikas Mehta,NVLOT0361G,,50,0.0,0.0,0
164,2,Not Graduate,Yes,2000000.0,5300000.0,10,681,4900000.0,1400000.0,4300000.0,2900000.0,Approved,Priya Bansal,ZOTNI4992H,,50,0.0,1.0,1
165,2,Graduate,Yes,8100000.0,22300000.0,18,737,22300000.0,12600000.0,27000000.0,7300000.0,Approved,Manish Mehta,LTBBQ6401M,,50,1.0,1.0,1
166,0,Not Graduate,No,5700000.0,15900000.0,16,638,100000.0,9500000.0,16300000.0,4500000.0,Approved,Amit Sharma,XDTWE2524V,,50,0.0,0.0,1
167,4,Not Graduate,No,5800000.0,12800000.0,2,656,500000.0,5000000.0,16000000.0,2800000.0,Approved,Vikas Malhotra,TKDWA3413N,,50,0.0,0.0,1
168,1,Graduate,No,1800000.0,6500000.0,6,540,2500000.0,3200000.0,5000000.0,1100000.0,Rejected,Riya Kumar,DPUFM8548S,,50,1.0,0.0,0
169,4,Not Graduate,Yes,9100000.0,35200000.0,6,341,1000000.0,300000.0,23100000.0,8200000.0,Rejected,Riya Gupta,ZOLJS8549Q,,50,0.0,1.0,0
170,0,Not Graduate,Yes,4800000.0,17500000.0,2,371,11700000.0,6800000.0,18700000.0,3500000.0,Approved,Isha Malhotra,HKUQC4113H,,50,0.0,1.0,1
171,3,Not Graduate,Yes,3800000.0,10500000.0,12,886,4000000.0,500000.0,14900000.0,2300000.0,Approved,Meera Agarwal,NCBHU7873R,,50,0.0,1.0,1
172,0,Not Graduate,No,1900000.0,4100000.0,18,801,400000.0,800000.0,4800000.0,1200000.0,Approved,Riya Bansal,DFJQN3276A,,50,0.0,0.0,1
173,3,Not Graduate,Yes,3600000.0,9500000.0,16,748,7700000.0,2400000.0,9700000.0,2600000.0,Approved,Isha Mehta,JCHRF3187X,,50,0.0,1.0,1
174,2,Not Graduate,Yes,7400000.0,28200000.0,8,376,21900000.0,5000000.0,17400000.0,5200000.0,Rejected,Vikas Mehta,YXYEW0533D,,50,0.0,1.0,0
175,4,Not Graduate,Yes,6600000.0,14300000.0,8,371,10800000.0,9500000.0,18500000.0,7400000.0,Rejected,Priya Verma,EXQNQ8663M,,50,0.0,1.0,0
176,2,Graduate,No,1800000.0,5300000.0,6,826,4500000.0,700000.0,6500000.0,1300000.0,Approved,Kavita Mehta,UVJSU3432Y,,50,1.0,0.0,1
177,4,Not Graduate,No,9200000.0,27200000.0,12,873,4500000.0,1800000.0,33800000.0,11400000.0,Approved,Priya Sharma,QTPPP9353K,,50,0.0,0.0,1
178,5,Not Graduate,Yes,2400000.0,8600000.0,8,309,500000.0,600000.0,5700000.0,2800000.0,Rejected,Rakesh Sharma,TXKSK8588D,,50,0.0,1.0,0
179,4,Not Graduate,No,5600000.0,13300000.0,20,869,3300000.0,7500000.0,20000000.0,6500000.0,Approved,Neha Malhotra,ZKDKI0922E,,50,0.0,0.0,1
180,5,Graduate,No,3800000.0,13900000.0,12,534,4700000.0,2900000.0,8200000.0,2800000.0,Rejected,Manish Mehta,ETZZU3723B,,50,1.0,0.0,0
181,3,Not Graduate,Yes,4500000.0,17900000.0,6,787,9800000.0,3600000.0,14300000.0,4200000.0,Approved,Ankit Kapoor,UJUIK0418N,,50,0.0,1.0,1
182,0,Graduate,Yes,900000.0,2200000.0,16,566,100000.0,700000.0,2000000.0,600000.0,Approved,Pooja Sharma,UVZZT8140W,,50,1.0,1.0,1
183,0,Not Graduate,No,2800000.0,9900000.0,8,742,4900000.0,1300000.0,6700000.0,1700000.0,Approved,Rohit Singh,PXOMT3460C,,50,0.0,0.0,1
184,2,Not Graduate,No,7500000.0,23100000.0,4,824,12100000.0,10900000.0,26300000.0,9500000.0,Approved,Shreya Agarwal,CYDON3692S,,50,0.0,0.0,1
185,4,Graduate,No,1400000.0,3100000.0,14,575,3000000.0,2100000.0,4900000.0,1400000.0,Approved,Priya Mehta,TPXCR9160J,,50,1.0,0.0,1
186,2,Graduate,Yes,3800000.0,10900000.0,10,766,1900000.0,3900000.0,8600000.0,3000000.0,Approved,Riya Gupta,TXCGO4197I,,50,1.0,1.0,1
187,1,Not Graduate,Yes,1700000.0,5000000.0,10,888,2900000.0,900000.0,4100000.0,2200000.0,Approved,Shreya Malhotra,VBQLY9023Y,,50,0.0,1.0,1
188,3,Graduate,Yes,9000000.0,30400000.0,6,638,16800000.0,11000000.0,26900000.0,9200000.0,Approved,Vikas Bansal,YJNMG0512M,,50,1.0,1.0,1
189,5,Not Graduate,Yes,7300000.0,23300000.0,6,622,7100000.0,11600000.0,26400000.0,10500000.0,Approved,Rakesh Sharma,AMEFR9628T,,50,0.0,1.0,1
190,1,Not Graduate,No,7400000.0,19800000.0,18,458,12600000.0,6200000.0,27700000.0,4000000.0,Rejected,Pooja Bansal,VBCSL9298U,,50,0.0,0.0,0
191,1,Not Graduate,No,9000000.0,28200000.0,16,327,1700000.0,2300000.0,24000000.0,11200000.0,Rejected,Ankit Sharma,NDJEL5477I,,50,0.0,0.0,0
192,0,Not Graduate,No,3000000.0,6500000.0,2,612,8800000.0,3400000.0,6700000.0,1700000.0,Approved,Arjun Kapoor,MJHHW7668A,,50,0.0,0.0,1
193,1,Graduate,No,800000.0,2900000.0,8,682,2200000.0,1100000.0,2900000.0,700000.0,Approved,Pooja Agarwal,TPXPL5974E,,50,1.0,0.0,1
194,2,Graduate,No,4800000.0,13200000.0,2,583,13700000.0,5800000.0,9500000.0,5200000.0,Approved,Priya Agarwal,KRWTU7052R,,50,1.0,0.0,1
195,5,Not Graduate,No,6400000.0,18300000.0,8,697,10000000.0,3600000.0,22500000.0,3600000.0,Approved,Pooja Gupta,IXXES0820Y,,50,0.0,0.0,1
196,3,Graduate,No,9200000.0,27100000.0,12,306,5800000.0,11500000.0,28000000.0,9600000.0,Rejected,Vikas Agarwal,QAXHW4849J,,50,1.0,0.0,0
197,4,Not Graduate,Yes,400000.0,1500000.0,2,669,-100000.0,600000.0,900000.0,500000.0,Approved,Meera Kumar,RJHUA0822A,,50,0.0,1.0,1
198,2,Not Graduate,No,2800000.0,6000000.0,18,816,6300000.0,4200000.0,8000000.0,3400000.0,Approved,Meera Kapoor,UUAHQ1534Z,,50,0.0,0.0,1
199,4,Not Graduate,Yes,8500000.0,28900000.0,20,455,15200000.0,5800000.0,22500000.0,9400000.0,Rejected,Neha Malhotra,UAPEV9800N,,50,0.0,1.0,0
200,3,Graduate,Yes,4700000.0,16400000.0,10,318,11400000.0,8100000.0,16200000.0,4300000.0,Rejected,Anjali Singh,PEEJM7669J,,50,1.0,1.0,0
201,4,Not Graduate,Yes,9800000.0,21200000.0,20,355,22000000.0,8900000.0,31800000.0,14400000.0,Rejected,Arjun Malhotra,ANUFU9657T,,50,0.0,1.0,0
202,2,Not Graduate,Yes,3800000.0,8900000.0,16,389,200000.0,5600000.0,12200000.0,2200000.0,Rejected,Nikhil Kumar,THFLZ9812N,,50,0.0,1.0,0
203,2,Graduate,No,500000.0,1500000.0,2,888,1500000.0,300000.0,1500000.0,600000.0,Approved,Vikas Agarwal,RLGML9934U,,50,1.0,0.0,1
204,2,Graduate,Yes,6900000.0,15600000.0,6,352,13000000.0,5300000.0,22600000.0,10000000.0,Rejected,Suresh Malhotra,VSQBE1403F,,50,1.0,1.0,0
205,4,Not Graduate,Yes,9600000.0,30100000.0,12,870,300000.0,6700000.0,38200000.0,5600000.0,Approved,Rakesh Mehta,FDMKO8074R,,50,0.0,1.0,1
206,3,Not Graduate,No,2900000.0,6500000.0,18,827,8300000.0,600000.0,10400000.0,3200000.0,Approved,Suresh Malhotra,FNRQL4269D,,50,0.0,0.0,1
207,2,Graduate,No,9800000.0,20900000.0,12,768,3400000.0,10200000.0,38600000.0,13400000.0,Approved,Ankit Gupta,EBYXC2839Z,,50,1.0,0.0,1
208,0,Graduate,No,7100000.0,15400000.0,18,707,10300000.0,10800000.0,19600000.0,5800000.0,Approved,Sneha Mehta,IGADC0532T,,50,1.0,0.0,1
209,1,Not Graduate,Yes,7700000.0,19100000.0,10,355,11300000.0,4900000.0,21900000.0,6600000.0,Rejected,Anjali Singh,YCSEP1323X,,50,0.0,1.0,0
210,3,Graduate,No,1400000.0,3300000.0,2,652,100000.0,2100000.0,3500000.0,1900000.0,Approved,Rakesh Kumar,HQYAP7569I,,50,1.0,0.0,1
211,3,Graduate,No,7800000.0,15900000.0,2,665,14400000.0,900000.0,27200000.0,5400000.0,Approved,Rakesh Sharma,YQTFO9551X,,50,1.0,0.0,1
212,5,Not Graduate,Yes,1700000.0,6000000.0,18,420,500000.0,1600000.0,3700000.0,2300000.0,Rejected,Ankit Bansal,JHNEV3063Y,,50,0.0,1.0,0
213,2,Not Graduate,No,8500000.0,32700000.0,18,471,12600000.0,9400000.0,33900000.0,12500000.0,Rejected,Vikas Kumar,STOOC0757P,,50,0.0,0.0,0
214,5,Not Graduate,No,1900000.0,7500000.0,20,715,5100000.0,2800000.0,6500000.0,2800000.0,Approved,Isha Agarwal,NIRGU0289O,,50,0.0,0.0,1
215,2,Not Graduate,Yes,6700000.0,15200000.0,10,689,0.0,8200000.0,15000000.0,6800000.0,Approved,Pooja Gupta,DPOFD4799T,,50,0.0,1.0,1
216,3,Graduate,Yes,6900000.0,16400000.0,4,787,11100000.0,6100000.0,26400000.0,3800000.0,Approved,Shreya Sharma,UHQNM3713W,,50,1.0,1.0,1
217,2,Graduate,No,2600000.0,7800000.0,4,819,3100000.0,4300000.0,5700000.0,1500000.0,Approved,Nikhil Sharma,GERCB1542B,,50,1.0,0.0,1
218,4,Graduate,Yes,9600000.0,21100000.0,6,809,16100000.0,9500000.0,34700000.0,8700000.0,Approved,Riya Agarwal,VOCNF6379X,,50,1.0,1.0,1
219,1,Not Graduate,Yes,6800000.0,17000000.0,2,744,15500000.0,3900000.0,23700000.0,3500000.0,Approved,Pooja Bansal,BJPJF4951G,,50,0.0,1.0,1
220,0,Not Graduate,No,3200000.0,11300000.0,6,484,3500000.0,5500000.0,8500000.0,2100000.0,Rejected,Ankit Bansal,DAMYY7978Z,,50,0.0,0.0,0
221,4,Not Graduate,No,2900000.0,10400000.0,6,673,5100000.0,1700000.0,10600000.0,1700000.0,Approved,Shreya Gupta,MEBES7787W,,50,0.0,0.0,1
222,3,Graduate,Yes,7900000.0,21200000.0,18,695,13800000.0,10600000.0,21800000.0,4900000.0,Approved,Kavita Kapoor,DEFDA1818F,,50,1.0,1.0,1
223,4,Not Graduate,Yes,3900000.0,12400000.0,12,473,6400000.0,4700000.0,13100000.0,3800000.0,Rejected,Meera Bansal,VURCH6311N,,50,0.0,1.0,0
224,4,Graduate,Yes,4600000.0,11000000.0,2,491,9000000.0,4000000.0,16100000.0,3500000.0,Rejected,Pooja Singh,UCBSJ3594C,,50,1.0,1.0,0
225,3,Not Graduate,Yes,700000.0,1700000.0,8,733,1200000.0,800000.0,2400000.0,500000.0,Approved,Arjun Kapoor,BJXGX0281G,,50,0.0,1.0,1
226,0,Not Graduate,No,5200000.0,15600000.0,20,434,14100000.0,5800000.0,18100000.0,5500000.0,Rejected,Shreya Bansal,WDSSJ4283W,,50,0.0,0.0,0
227,3,Not Graduate,Yes,5900000.0,20600000.0,10,777,1900000.0,4600000.0,21200000.0,6400000.0,Approved,Rohit Singh,FVELH5140R,,50,0.0,1.0,1
228,4,Graduate,No,7200000.0,19100000.0,4,774,9400000.0,7000000.0,17900000.0,3600000.0,Approved,Neha Gupta,MUNPM3883J,,50,1.0,0.0,1
229,1,Not Graduate,Yes,8700000.0,27000000.0,10,717,25500000.0,8600000.0,17500000.0,9100000.0,Approved,Amit Mehta,XNPFW9490M,,50,0.0,1.0,1
230,3,Not Graduate,Yes,1100000.0,3500000.0,12,503,3000000.0,400000.0,2200000.0,1200000.0,Rejected,Pooja Gupta,SNADG6456W,,50,0.0,1.0,0
231,1,Graduate,Yes,4000000.0,10900000.0,14,598,3600000.0,6600000.0,13600000.0,4400000.0,Approved,Neha Agarwal,OBDEV5694J,,50,1.0,1.0,1
232,2,Graduate,No,9800000.0,32400000.0,2,543,24200000.0,17500000.0,25700000.0,7700000.0,Approved,Rakesh Bansal,OJOUB7596X,,50,1.0,0.0,1
233,0,Not Graduate,Yes,2700000.0,6800000.0,20,796,700000.0,4200000.0,7000000.0,1900000.0,Approved,Neha Agarwal,KNJAG1585R,,50,0.0,1.0,1
234,3,Not Graduate,Yes,8800000.0,34600000.0,8,386,14800000.0,16500000.0,18400000.0,6000000.0,Rejected,Priya Gupta,ZNLST7438J,,50,0.0,1.0,0
235,5,Not Graduate,Yes,3300000.0,7800000.0,16,632,8500000.0,500000.0,7100000.0,4900000.0,Approved,Priya Verma,AHFDB9562Q,,50,0.0,1.0,1
236,1,Graduate,Yes,6900000.0,23400000.0,4,481,18700000.0,1100000.0,23400000.0,10200000.0,Approved,Shreya Kumar,JFNZO2245J,,50,1.0,1.0,1
237,3,Graduate,Yes,900000.0,3500000.0,4,770,700000.0,0.0,2000000.0,600000.0,Rejected,Vikas Kumar,CNLWQ7854J,,50,1.0,1.0,0
238,3,Graduate,Yes,4100000.0,15500000.0,6,667,2800000.0,1600000.0,14700000.0,4000000.0,Approved,Arjun Bansal,MGBTR6704L,,50,1.0,1.0,1
239,3,Not Graduate,Yes,4700000.0,17500000.0,8,585,1200000.0,3100000.0,9600000.0,4900000.0,Approved,Isha Singh,NCZFV3152G,,50,0.0,1.0,1
240,5,Graduate,Yes,3400000.0,11600000.0,16,479,9200000.0,5700000.0,11200000.0,2400000.0,Rejected,Anjali Mehta,KATBP7747Z,,50,1.0,1.0,0
241,2,Graduate,No,9600000.0,22500000.0,18,851,7400000.0,16200000.0,24300000.0,12700000.0,Approved,Shreya Gupta,PXHTS1034C,,50,1.0,0.0,1
242,3,Not Graduate,Yes,7000000.0,16200000.0,6,378,20000000.0,12600000.0,20300000.0,5500000.0,Rejected,Arjun Verma,VHVOU8698P,,50,0.0,1.0,0
243,5,Graduate,No,5700000.0,12900000.0,18,807,4100000.0,900000.0,18600000.0,5500000.0,Approved,Sneha Mehta,UCDTQ3362R,,50,1.0,0.0,1
244,1,Not Graduate,Yes,8200000.0,32400000.0,18,831,22800000.0,12300000.0,17700000.0,7800000.0,Approved,Shreya Singh,POKON3272L,,50,0.0,1.0,1
245,2,Not Graduate,No,2100000.0,5100000.0,12,674,2200000.0,3200000.0,6400000.0,2400000.0,Approved,Arjun Mehta,SCDNU2364M,,50,0.0,0.0,1
246,1,Not Graduate,Yes,8000000.0,28100000.0,18,725,1900000.0,12800000.0,23000000.0,7500000.0,Approved,Priya Singh,OWQDR9158D,,50,0.0,1.0,1
247,2,Not Graduate,No,8000000.0,29300000.0,4,600,16500000.0,13200000.0,29400000.0,6500000.0,Approved,Rakesh Mehta,NLLCI8353V,,50,0.0,0.0,1
248,0,Not Graduate,Yes,9400000.0,27000000.0,10,536,4400000.0,1700000.0,33800000.0,4800000.0,Rejected,Neha Agarwal,WNLVV7610F,,50,0.0,1.0,0
249,0,Graduate,No,8400000.0,20600000.0,10,477,1500000.0,1500000.0,25000000.0,11900000.0,Rejected,Anjali Singh,ZDAGT0512S,,50,1.0,0.0,0
250,1,Not Graduate,Yes,1900000.0,5000000.0,6,560,1000000.0,1900000.0,6300000.0,1400000.0,Approved,Manish Mehta,ZJVJR6956B,,50,0.0,1.0,1
251,0,Not Graduate,Yes,4200000.0,16400000.0,20,539,9500000.0,2100000.0,11400000.0,3100000.0,Rejected,Vikas Sharma,CQMBF6885S,,50,0.0,1.0,0
252,5,Graduate,No,2600000.0,9100000.0,8,852,3700000.0,700000.0,10300000.0,3300000.0,Approved,Ankit Bansal,GJFOA9553S,,50,1.0,0.0,1
253,3,Not Graduate,No,3700000.0,8500000.0,20,853,8300000.0,5700000.0,7500000.0,4900000.0,Approved,Kavita Sharma,DTIQX2325H,,50,0.0,0.0,1
254,0,Graduate,No,8800000.0,30900000.0,12,729,1700000.0,700000.0,25700000.0,11400000.0,Approved,Neha Mehta,PXKCS8956D,,50,1.0,0.0,1
255,2,Not Graduate,No,2100000.0,4700000.0,2,546,6000000.0,3200000.0,5700000.0,1500000.0,Rejected,Neha Agarwal,OWCXG5284W,,50,0.0,0.0,0
256,3,Graduate,Yes,900000.0,2400000.0,10,489,800000.0,0.0,2800000.0,500000.0,Rejected,Amit Agarwal,ZYZUG2287T,,50,1.0,1.0,0
257,3,Graduate,Yes,9800000.0,35400000.0,6,869,14400000.0,16400000.0,22800000.0,10300000.0,Approved,Riya Agarwal,MOQRC2564C,,50,1.0,1.0,1
258,2,Not Graduate,No,8000000.0,20000000.0,2,502,4100000.0,2200000.0,31600000.0,9900000.0,Rejected,Meera Sharma,EQGNQ6913A,,50,0.0,0.0,0
259,0,Graduate,No,9800000.0,38800000.0,8,652,23200000.0,19000000.0,29700000.0,5400000.0,Approved,Isha Singh,LKPZO3950Q,,50,1.0,0.0,1
260,0,Not Graduate,Yes,300000.0,1100000.0,8,789,400000.0,100000.0,800000.0,400000.0,Approved,Rohit Singh,BLYIG5947V,,50,0.0,1.0,1
261,4,Not Graduate,No,2700000.0,8100000.0,4,325,5000000.0,800000.0,9900000.0,3400000.0,Approved,Rakesh Malhotra,NSJFF7437X,,50,0.0,0.0,1
262,3,Graduate,Yes,7400000.0,19600000.0,2,716,4100000.0,8900000.0,29100000.0,4200000.0,Approved,Nikhil Malhotra,PVCHT0383H,,50,1.0,1.0,1
263,3,Graduate,No,9200000.0,34300000.0,18,523,25600000.0,4000000.0,29100000.0,8800000.0,Rejected,Amit Verma,KBRIS1308U,,50,1.0,0.0,0
264,5,Not Graduate,No,9500000.0,22200000.0,20,352,24500000.0,0.0,30800000.0,7000000.0,Rejected,Kavita Kumar,JCHDH5526O,,50,0.0,0.0,0
265,5,Graduate,Yes,3800000.0,14400000.0,2,345,3300000.0,800000.0,13000000.0,4700000.0,Approved,Neha Gupta,PVHXF2329W,,50,1.0,1.0,1
266,0,Graduate,No,8300000.0,19400000.0,18,649,2500000.0,16100000.0,24300000.0,11300000.0,Approved,Arjun Sharma,ETHLT8324Q,,50,1.0,0.0,1
267,2,Graduate,Yes,2800000.0,7400000.0,18,666,100000.0,2300000.0,6300000.0,3400000.0,Approved,Amit Mehta,QBMTT4274F,,50,1.0,1.0,1
268,0,Graduate,No,8600000.0,20900000.0,10,813,11300000.0,11900000.0,26000000.0,4800000.0,Approved,Priya Singh,WKJQI4894W,,50,1.0,0.0,1
269,0,Not Graduate,No,5400000.0,16800000.0,10,599,5300000.0,7400000.0,14500000.0,7600000.0,Approved,Isha Kumar,XYINB6659I,,50,0.0,0.0,1
270,5,Graduate,Yes,4200000.0,9400000.0,6,678,4700000.0,5500000.0,9900000.0,5700000.0,Approved,Manish Sharma,AMESY5583G,,50,1.0,1.0,1
271,5,Not Graduate,No,5200000.0,12200000.0,20,513,13400000.0,2000000.0,16800000.0,5400000.0,Rejected,Rakesh Mehta,JRIAD8181M,,50,0.0,0.0,0
272,5,Graduate,No,9400000.0,27900000.0,4,870,1100000.0,200000.0,29500000.0,10400000.0,Approved,Meera Kumar,JABPH7091R,,50,1.0,0.0,1
273,3,Graduate,No,8800000.0,20400000.0,8,483,3200000.0,11400000.0,28200000.0,11800000.0,Rejected,Vikas Malhotra,ZKSLG6616P,,50,1.0,0.0,0
274,1,Graduate,Yes,5900000.0,16700000.0,16,308,5800000.0,8800000.0,19100000.0,5300000.0,Rejected,Kavita Verma,QDIBE5718Q,,50,1.0,1.0,0
275,3,Graduate,Yes,1700000.0,4900000.0,16,591,4700000.0,1000000.0,4300000.0,1400000.0,Approved,Rohit Bansal,RLVVF1301H,,50,1.0,1.0,1
276,1,Not Graduate,No,7000000.0,23000000.0,10,886,14000000.0,3700000.0,26700000.0,3600000.0,Approved,Suresh Bansal,EUNTZ1733B,,50,0.0,0.0,1
277,4,Not Graduate,No,1700000.0,4000000.0,6,829,0.0,1600000.0,5200000.0,1700000.0,Approved,Amit Kapoor,RYFNM2141M,,50,0.0,0.0,1
278,0,Not Graduate,No,1500000.0,4900000.0,12,651,1600000.0,2800000.0,4600000.0,800000.0,Approved,Priya Agarwal,HBXUT7277C,,50,0.0,0.0,1
279,4,Not Graduate,No,2000000.0,4700000.0,18,733,3700000.0,3700000.0,7000000.0,2800000.0,Approved,Shreya Malhotra,HGFCU1174X,,50,0.0,0.0,1
280,5,Graduate,Yes,3900000.0,15500000.0,12,433,9500000.0,5400000.0,7900000.0,4600000.0,Rejected,Rohit Agarwal,MZITY6487B,,50,1.0,1.0,0
281,1,Graduate,Yes,900000.0,3600000.0,14,713,1300000.0,1000000.0,1800000.0,1200000.0,Approved,Sneha Sharma,DTFCT0811N,,50,1.0,1.0,1
282,1,Graduate,No,6900000.0,22500000.0,18,403,800000.0,8400000.0,16900000.0,6300000.0,Rejected,Pooja Gupta,WJWLN7378A,,50,1.0,0.0,0
283,0,Graduate,Yes,2800000.0,7800000.0,10,405,7800000.0,2500000.0,7100000.0,3400000.0,Rejected,Arjun Mehta,WDDSU0351C,,50,1.0,1.0,0
284,3,Graduate,Yes,6800000.0,19900000.0,10,516,16000000.0,6000000.0,26000000.0,8500000.0,Rejected,Rohit Kumar,WTSIU8217Z,,50,1.0,1.0,0
285,4,Not Graduate,Yes,600000.0,1800000.0,8,417,1700000.0,700000.0,1800000.0,800000.0,Rejected,Meera Agarwal,XFKJU3194F,,50,0.0,1.0,0
286,1,Not Graduate,No,4700000.0,14000000.0,6,468,11300000.0,1800000.0,10600000.0,4600000.0,Rejected,Priya Sharma,VYZND9646J,,50,0.0,0.0,0
287,5,Graduate,Yes,3000000.0,11800000.0,10,672,8700000.0,3600000.0,9800000.0,4100000.0,Approved,Pooja Mehta,MWBFR5341I,,50,1.0,1.0,1
288,5,Not Graduate,No,4000000.0,13900000.0,6,530,6000000.0,5600000.0,12500000.0,6000000.0,Rejected,Rakesh Verma,LCCFL6868Q,,50,0.0,0.0,0
289,1,Not Graduate,Yes,3100000.0,11300000.0,14,824,3700000.0,6000000.0,11000000.0,4400000.0,Approved,Rahul Sharma,BJBGK3842Q,,50,0.0,1.0,1
290,1,Not Graduate,Yes,7700000.0,25500000.0,12,549,18100000.0,10600000.0,20500000.0,7000000.0,Rejected,Rakesh Sharma,JXKVW5606Z,,50,0.0,1.0,0
291,5,Not Graduate,Yes,4300000.0,9300000.0,10,450,2100000.0,6700000.0,10000000.0,4100000.0,Rejected,Ankit Singh,ZFLFF2508K,,50,0.0,1.0,0
292,1,Graduate,Yes,5800000.0,19500000.0,20,431,13800000.0,5000000.0,15600000.0,3300000.0,Rejected,Arjun Verma,BQVWR5137C,,50,1.0,1.0,0
293,3,Graduate,Yes,3600000.0,10700000.0,16,312,2300000.0,1600000.0,13100000.0,5200000.0,Rejected,Sneha Agarwal,MMTZK1076K,,50,1.0,1.0,0
294,0,Not Graduate,Yes,2900000.0,7600000.0,8,320,8000000.0,5600000.0,9600000.0,3100000.0,Rejected,Isha Singh,BJUED9870Z,,50,0.0,1.0,0
295,0,Graduate,No,8800000.0,20200000.0,4,433,16000000.0,4200000.0,30500000.0,12400000.0,Rejected,Riya Kumar,MOQTR3086Y,,50,1.0,0.0,0
296,1,Not Graduate,Yes,300000.0,1000000.0,10,431,400000.0,500000.0,900000.0,100000.0,Rejected,Riya Kapoor,DTLRR4219I,,50,0.0,1.0,0
297,5,Not Graduate,Yes,8600000.0,28900000.0,8,516,9900000.0,1800000.0,30200000.0,6800000.0,Rejected,Pooja Mehta,QCPIZ5978X,,50,0.0,1.0,0
298,2,Not Graduate,Yes,3500000.0,12000000.0,14,476,1100000.0,6800000.0,12400000.0,2900000.0,Rejected,Vikas Sharma,CPZEO9373G,,50,0.0,1.0,0
299,5,Graduate,No,800000.0,2600000.0,6,560,100000.0,200000.0,3000000.0,1000000.0,Approved,Riya Kumar,YPGXL5666B,,50,1.0,0.0,1
300,2,Graduate,No,8000000.0,27100000.0,12,674,14400000.0,400000.0,25300000.0,6400000.0,Approved,Neha Sharma,YCHIG8578T,,50,1.0,0.0,1
301,0,Not Graduate,Yes,9900000.0,38200000.0,6,573,17200000.0,10000000.0,20100000.0,5900000.0,Approved,Vikas Kumar,ZGCVO0548B,,50,0.0,1.0,1
302,2,Not Graduate,No,3300000.0,6600000.0,6,331,6300000.0,2000000.0,8900000.0,2700000.0,Rejected,Suresh Gupta,KCSDR3224A,,50,0.0,0.0,0
303,4,Graduate,Yes,2000000.0,6700000.0,12,633,100000.0,800000.0,4800000.0,2000000.0,Approved,Neha Agarwal,HNBKD3594E,,50,1.0,1.0,1
304,3,Not Graduate,No,4900000.0,12900000.0,18,877,1800000.0,7000000.0,17900000.0,3300000.0,Approved,Sneha Gupta,ROLJN7358A,,50,0.0,0.0,1
305,5,Not Graduate,Yes,9200000.0,23600000.0,12,656,1400000.0,11200000.0,36400000.0,4900000.0,Approved,Rohit Agarwal,WOXJV5156V,,50,0.0,1.0,1
306,0,Not Graduate,No,7500000.0,18200000.0,6,782,7400000.0,12000000.0,19800000.0,4100000.0,Approved,Kavita Bansal,FOPNO7692X,,50,0.0,0.0,1
307,5,Not Graduate,No,9000000.0,29300000.0,4,531,10400000.0,9500000.0,35500000.0,5800000.0,Approved,Arjun Sharma,IOBAT5766I,,50,0.0,0.0,1
308,3,Not Graduate,No,1400000.0,4100000.0,8,455,3000000.0,1400000.0,2900000.0,2100000.0,Rejected,Vikas Mehta,QGKIG0482K,,50,0.0,0.0,0
309,3,Graduate,No,9600000.0,19900000.0,14,452,4200000.0,16200000.0,28500000.0,6600000.0,Rejected,Anjali Sharma,XAOXH6499A,,50,1.0,0.0,0
310,2,Graduate,No,8400000.0,33200000.0,14,474,19600000.0,15000000.0,25400000.0,11500000.0,Rejected,Priya Verma,FBZHI3396B,,50,1.0,0.0,0
311,3,Not Graduate,No,6400000.0,24400000.0,4,483,7800000.0,2400000.0,19100000.0,4500000.0,Approved,Vikas Verma,RYUHF4796I,,50,0.0,0.0,1
312,4,Graduate,No,5900000.0,16800000.0,8,481,6900000.0,11400000.0,19500000.0,3300000.0,Rejected,Amit Singh,WPNEC4236T,,50,1.0,0.0,0
313,2,Graduate,Yes,2200000.0,5100000.0,20,859,3800000.0,1200000.0,6400000.0,3100000.0,Approved,Rakesh Bansal,ZZTPP7016D,,50,1.0,1.0,1
